sex,race,region,urban,gifted,ice_cream,earningsat25
male,Not Black/Hispanic,2,1,0,Strawberry,50000
male,Not Black/Hispanic,2,1,1,Chocolate,15000
female,Not Black/Hispanic,2,1,1,Vanilla,25000
male,Not Black/Hispanic,2,1,1,Strawberry,0
male,Not Black/Hispanic,2,1,0,Chocolate,8000
female,Not Black/Hispanic,2,1,0,Vanilla,5000
male,Not Black/Hispanic,2,1,0,None,28000
male,Not Black/Hispanic,2,1,0,Butter Pecan,14000
female,Not Black/Hispanic,2,1,0,Strawberry,28000
female,Black,2,1,1,Vanilla,21000
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Chocolate,10000
female,Not Black/Hispanic,2,1,0,Strawberry,20000
female,Not Black/Hispanic,2,1,1,Vanilla,12000
female,Not Black/Hispanic,2,1,1,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,35500
female,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,2,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Chocolate,18000
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,0,0,Chocolate,27000
male,Not Black/Hispanic,2,0,1,Chocolate,68000
female,Not Black/Hispanic,2,0,0,Vanilla,24000
male,Not Black/Hispanic,2,0,1,Vanilla,38000
male,Not Black/Hispanic,2,0,1,Strawberry,25000
female,Not Black/Hispanic,2,0,0,Chocolate,20000
female,Not Black/Hispanic,2,0,0,Vanilla,27000
female,Not Black/Hispanic,2,1,0,Strawberry,19000
female,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Vanilla,24000
female,Not Black/Hispanic,2,1,0,Chocolate,25000
male,Not Black/Hispanic,2,0,0,Vanilla,0
female,Not Black/Hispanic,2,0,0,Butter Pecan,0
male,Not Black/Hispanic,2,0,0,Strawberry,8000
male,Not Black/Hispanic,2,0,0,Strawberry,30000
male,Not Black/Hispanic,2,0,0,Strawberry,69342
male,Not Black/Hispanic,2,0,0,Chocolate,104353
female,Not Black/Hispanic,2,0,0,Vanilla,18500
female,Not Black/Hispanic,2,0,0,None,18000
male,Not Black/Hispanic,2,0,0,Vanilla,35000
male,Not Black/Hispanic,2,0,0,Vanilla,24000
female,Not Black/Hispanic,2,0,0,Chocolate,18000
female,Not Black/Hispanic,2,0,0,Chocolate,0
male,Not Black/Hispanic,2,0,0,Vanilla,7000
male,Black,2,0,0,Vanilla,0
male,Black,2,0,0,Strawberry,13000
female,Not Black/Hispanic,2,0,0,Strawberry,20000
female,Not Black/Hispanic,2,0,0,Vanilla,18000
female,Not Black/Hispanic,2,1,1,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Butter Pecan,25000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Black,2,1,0,Vanilla,32000
male,Black,2,1,0,Strawberry,24000
female,Black,2,1,0,Strawberry,1000
female,Not Black/Hispanic,2,1,0,Vanilla,18000
male,Black,2,1,0,Chocolate,35000
male,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Strawberry,35000
female,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Black,2,2,0,Strawberry,0
female,Black,2,2,0,Strawberry,0
female,Black,2,2,0,Chocolate,0
male,Black,2,2,0,Butter Pecan,0
male,Black,2,2,0,Butter Pecan,0
female,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Strawberry,10000
female,Black,2,1,0,Chocolate,0
female,Black,2,1,0,Chocolate,9000
male,Not Black/Hispanic,2,1,0,Butter Pecan,22000
male,Black,2,1,0,Chocolate,15000
male,Not Black/Hispanic,2,1,0,None,0
female,Not Black/Hispanic,2,1,0,Butter Pecan,15000
male,Not Black/Hispanic,2,1,1,Vanilla,12000
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Strawberry,25000
female,Black,2,1,0,Chocolate,0
female,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Strawberry,15000
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,0,0,Chocolate,30000
female,Not Black/Hispanic,2,0,0,Chocolate,24000
female,Not Black/Hispanic,2,0,0,None,80000
female,Not Black/Hispanic,2,0,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Strawberry,20000
female,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,28000
female,Not Black/Hispanic,2,2,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Butter Pecan,24000
female,Not Black/Hispanic,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Chocolate,35000
female,Not Black/Hispanic,2,1,0,Vanilla,29000
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,None,0
male,Not Black/Hispanic,2,1,0,Vanilla,2500
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Chocolate,11000
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Chocolate,56000
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Vanilla,500
male,Not Black/Hispanic,2,1,0,Butter Pecan,20000
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Vanilla,12000
female,Not Black/Hispanic,2,1,1,Vanilla,40000
male,Not Black/Hispanic,2,1,0,Chocolate,5800
male,Not Black/Hispanic,2,1,0,None,0
male,Not Black/Hispanic,2,1,0,Butter Pecan,0
male,Not Black/Hispanic,2,1,0,Chocolate,2500
male,Not Black/Hispanic,2,1,0,Chocolate,80471
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Vanilla,45000
male,Not Black/Hispanic,2,1,0,Vanilla,5000
male,Not Black/Hispanic,2,1,0,Chocolate,25500
female,Not Black/Hispanic,2,2,0,Strawberry,6000
male,Black,2,1,0,None,69000
female,Black,2,1,1,Butter Pecan,35000
male,Not Black/Hispanic,2,1,1,None,0
female,Not Black/Hispanic,2,1,0,Strawberry,20000
male,Not Black/Hispanic,2,1,0,None,0
male,Not Black/Hispanic,2,1,0,Chocolate,56000
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,1,Chocolate,0
male,Mixed,2,1,0,Strawberry,15000
male,Not Black/Hispanic,2,1,0,Butter Pecan,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,1,Vanilla,58000
male,Not Black/Hispanic,2,2,0,Chocolate,0
female,Not Black/Hispanic,2,1,1,Vanilla,30000
female,Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Vanilla,3000
female,Not Black/Hispanic,2,1,0,Chocolate,14000
male,Not Black/Hispanic,2,1,0,Chocolate,15000
male,Not Black/Hispanic,2,1,0,Chocolate,27000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Black,2,1,1,Chocolate,31000
male,Not Black/Hispanic,2,1,0,Strawberry,2000
female,Not Black/Hispanic,2,1,0,Chocolate,26000
female,Not Black/Hispanic,2,1,0,Vanilla,40000
female,Not Black/Hispanic,2,1,0,None,25000
male,Black,2,1,0,Chocolate,32500
male,Not Black/Hispanic,2,1,0,Vanilla,25000
male,Not Black/Hispanic,3,1,0,None,0
male,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,0
male,Not Black/Hispanic,2,0,0,Vanilla,15000
female,Not Black/Hispanic,2,0,0,Chocolate,40000
male,Not Black/Hispanic,2,2,0,Vanilla,0
female,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,45000
male,Not Black/Hispanic,2,0,0,Strawberry,25000
female,Not Black/Hispanic,2,0,0,Chocolate,1000
female,Not Black/Hispanic,2,0,0,Chocolate,0
female,Not Black/Hispanic,2,0,0,Strawberry,8000
male,Not Black/Hispanic,2,0,0,Butter Pecan,0
male,Hispanic,2,0,0,Chocolate,25000
female,Not Black/Hispanic,2,0,0,None,10000
female,Not Black/Hispanic,2,0,0,Vanilla,24000
female,Not Black/Hispanic,2,0,0,Strawberry,0
female,Not Black/Hispanic,2,0,0,Strawberry,0
female,Not Black/Hispanic,2,0,0,Vanilla,27000
female,Not Black/Hispanic,2,1,0,Vanilla,8000
male,Not Black/Hispanic,2,1,0,Strawberry,28000
male,Not Black/Hispanic,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Strawberry,4400
male,Not Black/Hispanic,2,1,0,Chocolate,36000
female,Not Black/Hispanic,2,1,0,Chocolate,60000
female,Not Black/Hispanic,2,1,0,Chocolate,20000
female,Not Black/Hispanic,2,1,1,Strawberry,0
male,Not Black/Hispanic,2,1,0,Butter Pecan,38000
female,Not Black/Hispanic,2,1,0,Strawberry,73000
male,Not Black/Hispanic,2,1,0,Chocolate,18000
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Vanilla,10000
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Strawberry,30000
female,Not Black/Hispanic,2,1,0,Vanilla,0
female,Black,2,1,0,Vanilla,23000
male,Black,2,1,0,Vanilla,30000
male,Not Black/Hispanic,2,1,0,Strawberry,8000
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,1,Vanilla,38500
female,Not Black/Hispanic,2,1,0,Strawberry,6000
male,Black,2,1,0,Vanilla,0
male,Hispanic,2,1,0,Butter Pecan,7500
female,Black,2,1,0,Vanilla,0
female,Black,2,1,0,Chocolate,20000
male,Not Black/Hispanic,2,1,0,None,0
male,Not Black/Hispanic,2,1,0,Strawberry,26000
male,Not Black/Hispanic,2,1,0,Vanilla,1300
female,Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Strawberry,6700
male,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Vanilla,25000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,1,Chocolate,9000
male,Not Black/Hispanic,2,1,0,Vanilla,27000
male,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,20000
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Strawberry,16000
male,Not Black/Hispanic,2,1,0,None,28000
male,Not Black/Hispanic,2,1,0,Vanilla,45000
female,Not Black/Hispanic,2,1,0,None,15000
female,Not Black/Hispanic,2,1,0,Chocolate,20000
female,Not Black/Hispanic,2,1,0,Chocolate,15000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Strawberry,29000
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Vanilla,15000
male,Not Black/Hispanic,2,1,1,Chocolate,80471
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Vanilla,46000
male,Black,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Vanilla,13000
male,Black,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,2500
male,Not Black/Hispanic,2,0,0,Vanilla,0
male,Not Black/Hispanic,2,0,1,Vanilla,20000
female,Not Black/Hispanic,2,0,0,Strawberry,31000
female,Not Black/Hispanic,2,0,0,Butter Pecan,12000
female,Not Black/Hispanic,2,0,0,Vanilla,47500
male,Hispanic,2,0,0,Vanilla,25000
female,Not Black/Hispanic,2,0,1,Chocolate,38000
female,Not Black/Hispanic,2,0,1,Strawberry,22000
male,Not Black/Hispanic,2,0,0,None,24000
female,Not Black/Hispanic,2,0,1,Chocolate,25000
female,Not Black/Hispanic,2,0,0,Vanilla,0
female,Not Black/Hispanic,2,0,0,Chocolate,19000
male,Not Black/Hispanic,2,0,0,Strawberry,54000
male,Not Black/Hispanic,2,0,1,Vanilla,38000
female,Not Black/Hispanic,2,0,0,Chocolate,24000
female,Not Black/Hispanic,2,0,0,Chocolate,0
male,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,0
female,Not Black/Hispanic,2,0,0,Strawberry,18000
female,Not Black/Hispanic,2,0,0,Strawberry,35000
female,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,6000
female,Not Black/Hispanic,2,0,0,Strawberry,6400
female,Not Black/Hispanic,2,0,0,None,17000
male,Not Black/Hispanic,2,0,0,Vanilla,45000
female,Not Black/Hispanic,2,0,0,Vanilla,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Vanilla,35000
male,Not Black/Hispanic,2,2,0,Butter Pecan,50000
male,Not Black/Hispanic,2,2,0,Chocolate,18900
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Chocolate,23000
male,Hispanic,2,1,0,Butter Pecan,30000
female,Hispanic,2,1,0,None,17000
male,Not Black/Hispanic,2,1,0,Vanilla,33000
female,Not Black/Hispanic,2,0,0,Vanilla,30000
female,Mixed,2,1,0,Chocolate,16000
female,Mixed,2,1,0,Butter Pecan,5000
male,Not Black/Hispanic,2,1,0,Strawberry,20000
male,Not Black/Hispanic,2,1,0,Vanilla,45000
male,Black,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Strawberry,44000
female,Black,2,1,0,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,None,12000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,1,0,Vanilla,35000
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,None,45000
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Chocolate,25000
male,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Chocolate,20000
male,Not Black/Hispanic,2,1,0,Chocolate,22000
male,Not Black/Hispanic,2,1,0,Butter Pecan,12000
female,Not Black/Hispanic,2,0,0,Chocolate,0
male,Not Black/Hispanic,2,0,0,Vanilla,112215
female,Not Black/Hispanic,2,0,0,Chocolate,0
male,Not Black/Hispanic,2,0,0,Strawberry,22000
male,Not Black/Hispanic,2,0,0,Vanilla,0
male,Not Black/Hispanic,2,0,0,Strawberry,18500
female,Not Black/Hispanic,2,0,0,Vanilla,9000
female,Not Black/Hispanic,2,0,0,Chocolate,42972
male,Not Black/Hispanic,2,0,0,Butter Pecan,16000
male,Not Black/Hispanic,2,0,0,Vanilla,37000
female,Not Black/Hispanic,2,0,0,Chocolate,0
female,Not Black/Hispanic,2,0,0,Vanilla,30000
male,Not Black/Hispanic,2,0,0,Chocolate,12674
female,Not Black/Hispanic,2,0,0,None,24000
male,Not Black/Hispanic,2,0,0,Strawberry,38000
male,Not Black/Hispanic,2,0,0,Butter Pecan,0
male,Hispanic,2,0,0,Strawberry,36000
male,Not Black/Hispanic,2,0,0,Strawberry,37400
female,Black,2,1,0,Chocolate,1620
female,Not Black/Hispanic,2,1,0,Chocolate,27000
male,Not Black/Hispanic,2,1,0,Vanilla,22000
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Vanilla,10000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,50000
female,Not Black/Hispanic,2,1,0,Chocolate,2700
female,Not Black/Hispanic,2,0,0,Chocolate,25000
male,Not Black/Hispanic,2,0,0,Chocolate,34900
male,Not Black/Hispanic,2,0,0,Vanilla,60000
male,Not Black/Hispanic,2,0,0,Vanilla,35000
male,Not Black/Hispanic,2,0,0,Strawberry,11550
male,Not Black/Hispanic,2,0,0,Vanilla,0
female,Not Black/Hispanic,2,0,0,Vanilla,27500
male,Not Black/Hispanic,2,1,0,Vanilla,31000
male,Not Black/Hispanic,2,1,0,Vanilla,10000
female,Not Black/Hispanic,2,1,0,Vanilla,3700
male,Not Black/Hispanic,2,0,0,Strawberry,28000
male,Not Black/Hispanic,2,0,0,Vanilla,25000
female,Not Black/Hispanic,2,1,0,Vanilla,55000
female,Black,2,1,0,Chocolate,0
male,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Strawberry,0
male,Black,2,1,0,Vanilla,900
male,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Vanilla,15000
male,Not Black/Hispanic,2,1,0,Vanilla,27000
male,Not Black/Hispanic,2,1,0,Strawberry,22000
male,Hispanic,2,1,0,Chocolate,0
male,Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Black,2,1,0,Strawberry,12000
male,Black,2,1,0,Strawberry,0
female,Black,2,1,0,Strawberry,2400
female,Hispanic,2,1,0,Chocolate,45000
female,Hispanic,2,1,0,Chocolate,0
female,Black,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Chocolate,16000
male,Not Black/Hispanic,2,1,0,Strawberry,42000
male,Not Black/Hispanic,2,1,0,Chocolate,18000
male,Not Black/Hispanic,2,1,0,Chocolate,40000
female,Not Black/Hispanic,2,1,0,Strawberry,28000
female,Black,2,1,0,None,0
female,Not Black/Hispanic,2,0,0,Strawberry,0
female,Mixed,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,None,7500
female,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Vanilla,32000
male,Not Black/Hispanic,2,0,0,Chocolate,50000
female,Not Black/Hispanic,2,0,0,Vanilla,41000
female,Not Black/Hispanic,2,0,0,Strawberry,29000
male,Not Black/Hispanic,2,2,0,Vanilla,40000
male,Not Black/Hispanic,2,2,0,Chocolate,32000
male,Not Black/Hispanic,2,0,0,Chocolate,18000
male,Not Black/Hispanic,2,0,0,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,36000
female,Not Black/Hispanic,2,0,0,Chocolate,20000
male,Not Black/Hispanic,2,0,0,Chocolate,38000
male,Not Black/Hispanic,2,0,1,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,0
female,Not Black/Hispanic,2,0,1,Strawberry,12000
male,Not Black/Hispanic,2,0,1,Vanilla,12000
male,Not Black/Hispanic,2,0,0,Strawberry,60000
male,Hispanic,2,0,0,Strawberry,0
female,Not Black/Hispanic,2,0,0,Strawberry,35000
male,Not Black/Hispanic,2,0,0,Vanilla,20000
male,Not Black/Hispanic,2,1,0,Chocolate,20000
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,"",0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,None,20000
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,1,Vanilla,25000
male,Not Black/Hispanic,2,1,0,Strawberry,10000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,31000
female,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,1,0,Strawberry,28000
female,Not Black/Hispanic,2,1,0,Vanilla,32000
male,Not Black/Hispanic,2,1,0,Chocolate,10000
female,Not Black/Hispanic,2,1,1,Vanilla,12000
female,Not Black/Hispanic,2,1,0,Chocolate,32000
female,Not Black/Hispanic,2,1,1,Chocolate,2500
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,14000
female,Not Black/Hispanic,2,1,0,None,2000
female,Not Black/Hispanic,2,1,0,Chocolate,1500
male,Not Black/Hispanic,2,1,0,Strawberry,32000
male,Hispanic,2,1,0,Chocolate,41000
male,Not Black/Hispanic,2,1,0,None,25000
male,Not Black/Hispanic,2,1,0,Strawberry,48000
female,Not Black/Hispanic,2,1,0,Strawberry,45000
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Strawberry,28000
female,Hispanic,2,1,0,Chocolate,3000
female,Hispanic,2,1,1,Chocolate,0
female,Not Black/Hispanic,2,1,0,Strawberry,29000
male,Not Black/Hispanic,2,1,0,Strawberry,16000
female,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,0,Chocolate,50000
male,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,25000
male,Not Black/Hispanic,2,1,0,Chocolate,15000
female,Not Black/Hispanic,2,1,0,Strawberry,10000
female,Not Black/Hispanic,2,1,0,Strawberry,10000
female,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,1,1,Chocolate,30000
male,Not Black/Hispanic,2,1,0,Chocolate,64000
male,Not Black/Hispanic,2,1,1,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Strawberry,50000
male,Not Black/Hispanic,2,1,1,Chocolate,65000
male,Not Black/Hispanic,2,1,1,Strawberry,130254
female,Not Black/Hispanic,2,2,0,Vanilla,25000
female,Not Black/Hispanic,2,1,0,Strawberry,0
male,Not Black/Hispanic,2,1,0,Vanilla,30000
male,Not Black/Hispanic,2,1,0,Chocolate,17000
female,Hispanic,2,1,0,Vanilla,0
female,Hispanic,2,1,0,Strawberry,3000
male,Not Black/Hispanic,2,1,0,Strawberry,9000
female,Not Black/Hispanic,2,1,0,Vanilla,10000
male,Not Black/Hispanic,2,1,0,Butter Pecan,0
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,1,Vanilla,0
female,Not Black/Hispanic,2,1,1,Vanilla,10000
male,Not Black/Hispanic,2,1,1,Chocolate,24000
female,Not Black/Hispanic,2,1,1,Butter Pecan,39000
female,Hispanic,2,1,0,Chocolate,5000
male,Not Black/Hispanic,2,1,0,Strawberry,30000
male,Not Black/Hispanic,2,1,0,Strawberry,32000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,0,Chocolate,0
male,Hispanic,2,1,0,Strawberry,21000
male,Not Black/Hispanic,2,1,0,Strawberry,12000
female,Not Black/Hispanic,2,1,0,Strawberry,26000
male,Not Black/Hispanic,2,0,1,Chocolate,40000
female,Not Black/Hispanic,2,0,0,Chocolate,20000
male,Not Black/Hispanic,2,0,0,Chocolate,8000
female,Not Black/Hispanic,2,1,0,Vanilla,20000
male,Not Black/Hispanic,2,1,0,Vanilla,0
female,Hispanic,2,1,0,Vanilla,20000
female,Not Black/Hispanic,2,1,0,Strawberry,20000
female,Not Black/Hispanic,2,1,0,Vanilla,16000
female,Not Black/Hispanic,2,1,0,Strawberry,25000
male,Not Black/Hispanic,2,1,0,Chocolate,15000
female,Not Black/Hispanic,2,1,0,Chocolate,19000
female,Not Black/Hispanic,2,1,1,Chocolate,20000
male,Not Black/Hispanic,2,1,0,Strawberry,0
female,Not Black/Hispanic,2,1,1,Vanilla,22000
female,Not Black/Hispanic,2,1,1,Strawberry,0
female,Not Black/Hispanic,2,1,1,Strawberry,18000
female,Not Black/Hispanic,2,1,1,Vanilla,25000
female,Not Black/Hispanic,2,1,1,Strawberry,0
female,Not Black/Hispanic,2,1,0,Butter Pecan,8000
female,Hispanic,2,1,0,Chocolate,17000
female,Not Black/Hispanic,2,1,0,Chocolate,4000
female,Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,1,Vanilla,36000
male,Not Black/Hispanic,2,1,0,Chocolate,0
male,Black,2,1,0,Butter Pecan,0
male,Not Black/Hispanic,2,1,1,Chocolate,12000
female,Not Black/Hispanic,2,1,1,Butter Pecan,0
female,Not Black/Hispanic,2,1,0,Vanilla,0
female,Not Black/Hispanic,2,1,1,Vanilla,12000
female,Hispanic,2,1,0,Butter Pecan,32000
female,Hispanic,2,1,0,Vanilla,18000
male,Not Black/Hispanic,2,1,0,Chocolate,0
female,Not Black/Hispanic,2,1,1,Vanilla,40000
female,Not Black/Hispanic,2,1,0,Butter Pecan,25000
male,Not Black/Hispanic,2,1,0,None,15000
female,Not Black/Hispanic,2,1,1,Vanilla,1200
male,Not Black/Hispanic,2,1,0,Chocolate,30000
male,Not Black/Hispanic,2,1,0,Vanilla,0
male,Not Black/Hispanic,2,1,0,Strawberry,30000
female,Not Black/Hispanic,2,1,0,Butter Pecan,18200
male,Not Black/Hispanic,2,1,0,Vanilla,25000
male,Not Black/Hispanic,2,1,0,Vanilla,4000
female,Not Black/Hispanic,2,0,1,Strawberry,0
female,Not Black/Hispanic,2,0,1,Strawberry,0
male,Not Black/Hispanic,2,0,0,Chocolate,0
female,Not Black/Hispanic,2,2,1,Vanilla,0
female,Not Black/Hispanic,2,0,0,Vanilla,1500
male,Not Black/Hispanic,2,0,0,Chocolate,30000
male,Not Black/Hispanic,2,0,0,Vanilla,29000
